20	2	0.08192
1	2	0.136564
2	2	0.13649
5	2	0.136527
10	2	0.136509
20	2	0.136527
1	2	0.136564
2	2	0.13649
5	2	0.136527
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28688e-09
2	2	9.36079e-09
5	2	9.35507e-09
10	2	9.31406e-09
20	2	8.86679e-09
1	2	8.79192e-09
2	2	8.9736e-09
5	2	9.14812e-09
1	2	5.24378e-09
2	2	5.24378e-09
5	2	5.24044e-09
10	2	5.23615e-09
20	2	5.23996e-09
1	2	0.04096
2	2	0.04096
5	2	0.04096
10	2	0.04096
20	2	0.04096
1	2	0.08192
2	2	0.08192
5	2	0.08192
10	2	0.08192
20	2	0.08192
1	2	0.1024
2	2	0.1024
5	2	0.1024
10	2	0.1024
20	2	0.1024
1	2	0.136564
2	2	0.13649
5	2	0.136527
10	2	0.136509
20	2	0.136527
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	8.88634e-09
2	2	8.97837e-09
5	2	8.48389e-09
10	2	7.61652e-09
20	2	5.28669e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	8.88634e-09
2	2	8.97837e-09
5	2	8.48389e-09
10	2	7.61652e-09
20	2	5.28669e-09
1	2	9.28783e-09
2	2	9.33027e-09
5	2	8.86536e-09
10	2	8.1048e-09
20	2	7.19929e-09
1	2	9.28783e-09
2	2	9.33027e-09
5	2	8.86536e-09
10	2	8.1048e-09
20	2	7.19929e-09
1	2	9.28783e-09
2	2	9.3894e-09
5	2	9.19962e-09
10	2	8.44717e-09
20	2	7.38716e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28688e-09
2	2	9.3503e-09
5	2	9.42707e-09
10	2	9.37557e-09
20	2	9.06134e-09
1	2	9.28783e-09
2	2	9.33027e-09
5	2	8.86536e-09
10	2	8.1048e-09
20	2	7.19929e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.3894e-09
5	2	9.19962e-09
10	2	8.44717e-09
20	2	7.38716e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
1	2	9.28783e-09
1	2	9.28783e-09
2	2	9.31978e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
1	2	9.28783e-09
1	2	9.28783e-09
2	2	9.31978e-09
10	2	8.01134e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.31978e-09
5	2	8.80718e-09
10	2	8.01134e-09
20	2	7.08342e-09
1	2	9.28783e-09
2	2	9.3894e-09
5	2	9.19962e-09
10	2	8.44717e-09
20	2	7.38716e-09
1	2	9.37939e-09
2	2	9.23347e-09
5	2	9.01651e-09
10	2	7.95412e-09
20	2	5.78594e-09
1	2	9.37319e-09
2	2	9.43041e-09
5	2	8.82292e-09
10	2	7.27797e-09
20	2	5.32913e-09
1	5	9.30643e-09
2	5	8.43191e-09
5	5	6.26183e-09
10	5	5.1322e-09
20	5	4.08316e-09
1	5	9.30643e-09
2	5	8.42714e-09
5	5	6.08397e-09
10	5	4.88949e-09
20	5	4.08697e-09
1	5	9.30643e-09
2	5	8.43191e-09
5	5	6.26183e-09
10	5	5.1322e-09
20	5	4.08316e-09
1	5	9.24397e-09
2	5	8.37708e-09
5	5	5.93328e-09
10	5	4.01592e-09
20	5	2.5444e-09
1	5	9.31883e-09
2	5	8.41904e-09
5	5	5.80406e-09
10	5	3.64923e-09
20	5	2.08187e-09
1	5	9.30166e-09
2	5	8.41475e-09
5	5	5.82504e-09
10	5	3.79324e-09
20	5	2.29931e-09
1	5	9.24397e-09
2	5	8.37708e-09
5	5	5.93328e-09
10	5	4.01592e-09
20	5	2.5444e-09
1	5	9.28926e-09
2	5	8.36802e-09
5	5	5.86128e-09
10	5	3.87621e-09
20	5	2.38276e-09
1	5	9.24397e-09
2	5	8.37708e-09
5	5	5.93328e-09
10	5	4.01592e-09
20	5	2.5444e-09
1	5	9.28545e-09
2	5	8.34703e-09
5	5	5.91135e-09
10	5	3.96729e-09
20	5	2.48814e-09
1	5	9.24397e-09
2	5	8.37708e-09
5	5	5.93328e-09
10	5	4.01592e-09
20	5	2.5444e-09
1	1	9.22298e-09
2	1	9.42087e-09
5	1	9.42421e-09
10	1	9.2392e-09
20	1	8.65316e-09
1	1	9.19104e-09
2	1	9.44567e-09
5	1	9.39178e-09
10	1	9.14288e-09
20	1	8.76236e-09
1	1	9.16624e-09
2	1	9.42802e-09
5	1	9.41277e-09
10	1	9.18865e-09
20	1	8.66413e-09
1	1	9.22298e-09
2	1	9.42087e-09
5	1	9.42421e-09
10	1	9.2392e-09
20	1	8.65316e-09
1	1	9.19104e-09
2	1	9.44567e-09
5	1	9.39178e-09
10	1	9.14288e-09
20	1	8.76236e-09
1	1	9.29356e-09
2	1	9.32407e-09
5	1	9.38511e-09
10	1	9.41086e-09
20	1	9.3112e-09
1	1	9.19104e-09
2	1	9.44567e-09
5	1	9.39178e-09
10	1	9.14288e-09
20	1	8.76236e-09
1	1	9.22298e-09
2	1	9.42087e-09
5	1	9.42421e-09
10	1	9.2392e-09
20	1	8.65316e-09
1	1	9.18198e-09
2	1	9.42659e-09
5	1	9.39798e-09
10	1	9.1238e-09
20	1	8.74186e-09
1	1	9.16958e-09
2	1	9.42707e-09
5	1	9.41229e-09
10	1	9.12046e-09
20	1	8.69846e-09
1	1	9.20677e-09
2	1	9.40704e-09
5	1	9.41658e-09
10	1	9.18198e-09
20	1	8.72564e-09
1	1	9.19247e-09
2	1	9.42755e-09
5	1	9.39989e-09
10	1	9.17912e-09
20	1	8.68797e-09
1	1	9.17816e-09
2	1	9.45139e-09
5	1	9.38559e-09
10	1	9.14955e-09
20	1	8.7738e-09
1	1	9.1939e-09
2	1	9.42755e-09
5	1	9.40895e-09
10	1	9.20868e-09
20	1	8.71372e-09
1	1	9.20868e-09
2	1	9.41896e-09
5	1	9.39512e-09
10	1	9.18245e-09
20	1	8.66938e-09
1	1	9.19008e-09
2	1	9.44424e-09
5	1	9.42039e-09
10	1	9.22585e-09
20	1	8.77476e-09
1	1	9.20534e-09
2	1	9.43708e-09
5	1	9.41944e-09
10	1	9.09662e-09
20	1	8.72135e-09
1	1	0.04
2	1	0.04
5	1	0.0399982
10	1	0.0399982
20	1	0.04
1	1	9.19008e-09
2	1	9.42183e-09
5	1	9.39608e-09
10	1	9.16195e-09
20	1	8.72087e-09
1	1	9.17482e-09
2	1	9.4161e-09
5	1	9.40418e-09
10	1	9.1691e-09
20	1	8.70609e-09
1	1	9.17196e-09
2	1	9.42945e-09
5	1	9.41038e-09
10	1	9.13858e-09
20	1	8.64077e-09
1	1	9.19104e-09
2	1	9.44567e-09
5	1	9.39178e-09
10	1	9.14288e-09
20	1	8.76236e-09
1	1	5.13554e-09
2	1	8.96358e-09
5	1	9.4862e-09
10	1	9.51147e-09
20	1	9.35888e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	5	9.47332e-09
2	5	9.37176e-09
5	5	7.90119e-09
10	5	5.97811e-09
20	5	4.79746e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	5	8.4486e-09
2	5	8.45432e-09
5	5	8.1439e-09
10	5	7.4625e-09
20	5	5.96094e-09
1	1	5.31435e-09
2	1	8.1501e-09
5	1	8.49342e-09
10	1	8.51393e-09
20	1	8.43811e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	9.11522e-09
2	1	9.41896e-09
5	1	9.46283e-09
10	1	9.44042e-09
20	1	9.40132e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	1	9.11522e-09
2	1	9.41896e-09
5	1	9.46283e-09
10	1	9.44042e-09
20	1	9.40132e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13554e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	9.11522e-09
2	1	9.41896e-09
5	1	9.46283e-09
10	1	9.44042e-09
20	1	9.40132e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	1	9.11522e-09
2	1	9.41896e-09
5	1	9.46283e-09
10	1	9.44042e-09
20	1	9.40132e-09
1	5	9.47332e-09
2	5	9.37891e-09
5	5	8.01849e-09
10	5	6.217e-09
20	5	5.24092e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	5.13554e-09
2	1	8.99601e-09
5	1	9.50336e-09
10	1	9.52291e-09
20	1	9.38988e-09
1	1	5.13697e-09
2	1	9.00888e-09
5	1	9.50336e-09
10	1	9.52196e-09
20	1	9.38225e-09
1	1	1.79625e-09
2	1	1.97792e-09
5	1	2.05946e-09
10	1	2.08092e-09
20	1	2.09379e-09
1	5	9.4862e-09
2	5	9.37223e-09
5	5	7.967e-09
10	5	5.7478e-09
20	5	3.70693e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	9.11522e-09
2	1	9.21345e-09
5	1	9.31263e-09
10	1	9.32884e-09
20	1	9.22394e-09
1	1	1.79625e-09
2	1	1.97792e-09
5	1	2.05946e-09
10	1	2.08092e-09
20	1	2.09379e-09
1	1	5.17321e-09
2	1	9.0127e-09
5	1	9.50336e-09
10	1	9.52196e-09
20	1	9.38225e-09
1	1	5.26571e-09
2	1	9.0127e-09
5	1	9.50336e-09
10	1	9.51242e-09
20	1	9.38225e-09
1	1	6.80113e-09
2	1	7.73001e-09
5	1	8.23498e-09
10	1	8.27742e-09
20	1	7.88879e-09
1	1	5.95999e-09
2	1	8.99267e-09
1	1	7.82871e-09
2	1	9.02081e-09
5	1	9.44948e-09
10	1	9.3894e-09
20	1	9.37748e-09
1	1	7.8783e-09
2	1	8.97741e-09
5	1	9.50575e-09
10	1	9.4986e-09
1	1	7.8783e-09
2	1	9.0313e-09
5	1	9.5005e-09
1	1	7.86829e-09
2	1	9.01365e-09
5	1	9.49049e-09
1	1	7.84159e-09
2	1	9.01365e-09
1	1	7.84969e-09
1	1	7.82871e-09
2	1	9.02081e-09
5	1	9.44948e-09
1	1	7.62272e-09
1	1	7.80344e-09
1	1	7.86638e-09
1	1	7.81107e-09
1	1	7.80344e-09
2	1	8.77476e-09
5	1	9.2802e-09
10	1	9.377e-09
20	1	9.377e-09
1	5	9.4862e-09
2	5	9.37223e-09
5	5	7.967e-09
10	5	5.7478e-09
20	5	3.70693e-09
1	1	9.11522e-09
2	1	9.27114e-09
5	1	9.35173e-09
10	1	9.31311e-09
20	1	9.16433e-09
1	1	7.7219e-09
2	1	8.9612e-09
5	1	9.42039e-09
10	1	9.47857e-09
20	1	9.37223e-09
1	1	7.7219e-09
2	1	8.9612e-09
5	1	9.42039e-09
10	1	9.47857e-09
20	1	9.37223e-09
40	1	9.00316e-09
1	1	7.7219e-09
2	1	8.9612e-09
5	1	9.42039e-09
10	1	9.47857e-09
20	1	9.37223e-09
40	1	9.00316e-09
1	1	7.7219e-09
1	1	7.7219e-09
2	1	8.9612e-09
1	1	7.78151e-09
1	1	7.78151e-09
2	1	8.96502e-09
5	1	9.43708e-09
10	1	9.46665e-09
20	1	9.36842e-09
40	1	9.04274e-09
1	1	5.13697e-09
2	1	9.00888e-09
5	1	9.50336e-09
10	1	9.52196e-09
20	1	9.38225e-09
40	1	9.08709e-09
1	1	7.78151e-09
2	1	8.96502e-09
5	1	9.43708e-09
10	1	9.46665e-09
20	1	9.36842e-09
40	1	9.04274e-09
1	1	7.41529e-09
2	1	9.06277e-09
5	1	9.47475e-09
10	1	9.49049e-09
20	1	9.37653e-09
40	1	9.0127e-09
1	1	9.04417e-09
2	1	9.12476e-09
5	1	9.28831e-09
10	1	9.30834e-09
20	1	9.16862e-09
40	1	8.75044e-09
1	1	9.21154e-09
2	1	9.36174e-09
5	1	9.39703e-09
10	1	9.43327e-09
20	1	9.2783e-09
40	1	9.01604e-09
1	1	9.23872e-09
2	1	9.29642e-09
5	1	9.43661e-09
10	1	9.4552e-09
20	1	9.28974e-09
40	1	8.98504e-09
1	1	9.42612e-09
2	1	9.40037e-09
5	1	9.50146e-09
10	1	9.51242e-09
1	1	9.12523e-09
2	1	9.27687e-09
5	1	9.37271e-09
10	1	9.33552e-09
20	1	9.15813e-09
40	1	8.89397e-09
1	1	9.19914e-09
2	1	9.28736e-09
5	1	9.36651e-09
10	1	9.32598e-09
20	1	9.17721e-09
40	1	8.86631e-09
1	1	9.16815e-09
2	1	9.30405e-09
5	1	9.35602e-09
10	1	9.31978e-09
20	1	9.2001e-09
40	1	8.92305e-09
1	1	9.1157e-09
2	1	9.28307e-09
5	1	9.39274e-09
10	1	9.36127e-09
20	1	9.21345e-09
40	1	8.90255e-09
1	1	9.30548e-09
2	1	9.39989e-09
5	1	9.45759e-09
10	1	9.44805e-09
20	1	9.32121e-09
1	1	9.01461e-09
2	1	9.28879e-09
5	1	9.38177e-09
10	1	9.38463e-09
20	1	9.26971e-09
40	1	8.8439e-09
1	1	9.09567e-09
2	1	9.29451e-09
5	1	9.38559e-09
10	1	9.3441e-09
20	1	9.22251e-09
40	1	8.883e-09
1	1	9.09567e-09
2	1	9.29451e-09
5	1	9.38559e-09
10	1	9.3441e-09
20	1	9.22251e-09
40	1	8.883e-09
1	1	9.05418e-09
2	1	9.25636e-09
5	1	9.35459e-09
10	1	9.35745e-09
20	1	9.17912e-09
40	1	8.78e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.00848e-09
1	1	8.28362e-09
2	1	8.42524e-09
5	1	8.50248e-09
10	1	8.45861e-09
20	1	8.33368e-09
40	1	8.00848e-09
1	1	4.92573e-09
2	1	4.96578e-09
5	1	5.05447e-09
10	1	5.0354e-09
20	1	4.9262e-09
40	1	4.66013e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.94022e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	9.07516e-09
40	1	8.75044e-09
40	1	8.75044e-09
40	1	8.75044e-09
10	1	0.204781
10	1	5.22375e-09
10	1	5.22375e-09
40	1	9.07326e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.82149e-09
40	1	8.82149e-09
1	1	4.96197e-09
2	1	5.05018e-09
5	1	5.09596e-09
10	1	5.0354e-09
40	1	8.82149e-09
40	1	9.07326e-09
1	1	8.28362e-09
2	1	8.56113e-09
5	1	8.60167e-09
10	1	8.58164e-09
20	1	8.54349e-09
40	1	8.24261e-09
1	1	8.22306e-09
2	1	8.60262e-09
5	1	8.5578e-09
10	1	8.60405e-09
20	1	8.54635e-09
40	1	8.24451e-09
1	1	8.22306e-09
2	1	8.60262e-09
5	1	8.5578e-09
10	1	8.60405e-09
20	1	8.54635e-09
40	1	8.24451e-09
1	1	8.31699e-09
2	1	8.56972e-09
5	1	8.52108e-09
10	1	8.58831e-09
20	1	8.52346e-09
40	1	8.24308e-09
1	1	8.27646e-09
2	1	8.39806e-09
5	1	8.5392e-09
10	1	8.57496e-09
20	1	8.52966e-09
40	1	8.24165e-09
1	1	8.27646e-09
2	1	8.37946e-09
5	1	8.45432e-09
10	1	8.49438e-09
20	1	8.3518e-09
40	1	8.0204e-09
1	1	8.27646e-09
2	1	8.37946e-09
5	1	8.45432e-09
10	1	8.49438e-09
20	1	8.3518e-09
40	1	8.0204e-09
1	1	8.31699e-09
2	1	8.42428e-09
5	1	8.51107e-09
10	1	8.48103e-09
20	1	8.39043e-09
40	1	8.11815e-09
1	1	4.75883e-09
2	1	8.32891e-09
5	1	8.66461e-09
10	1	8.65555e-09
20	1	8.51488e-09
40	1	8.25357e-09
1	1	4.58241e-09
2	1	8.10862e-09
5	1	8.62265e-09
10	1	8.66604e-09
20	1	8.52251e-09
40	1	8.25548e-09
1	1	4.61769e-09
2	1	8.10623e-09
5	1	8.63075e-09
10	1	8.65889e-09
20	1	8.49962e-09
40	1	8.24785e-09
1	1	4.58241e-09
2	1	8.10862e-09
5	1	8.62265e-09
10	1	8.66604e-09
20	1	8.52251e-09
40	1	8.25548e-09
1	1	4.58241e-09
2	1	8.10862e-09
5	1	8.62265e-09
10	1	8.66604e-09
20	1	8.52251e-09
40	1	8.25548e-09
1	1	4.59766e-09
2	1	8.08573e-09
5	1	8.62265e-09
10	1	8.66604e-09
20	1	8.52251e-09
40	1	8.25548e-09
1	5	8.33941e-09
2	5	8.38518e-09
5	5	8.27217e-09
10	5	7.51734e-09
20	5	6.30808e-09
40	5	4.84848e-09
1	5	8.44622e-09
2	5	8.50868e-09
5	5	8.2984e-09
10	5	7.55596e-09
20	5	6.37865e-09
40	5	4.77695e-09
1	1	7.20787e-09
2	1	8.30078e-09
5	1	8.61073e-09
10	1	8.61979e-09
20	1	8.49676e-09
40	1	8.21543e-09
1	5	8.44622e-09
2	5	8.50868e-09
5	5	8.2984e-09
10	5	7.55596e-09
20	5	6.37865e-09
40	5	4.77695e-09
1	1	4.24385e-10
2	1	8.3251e-09
5	1	8.65984e-09
10	1	8.65412e-09
20	1	8.51488e-09
40	1	8.25357e-09
1	1	1.25694e-09
2	1	8.32701e-09
5	1	8.63981e-09
10	1	8.65412e-09
20	1	8.51488e-09
40	1	8.25357e-09
1	1	8.28362e-09
2	1	8.42524e-09
5	1	8.50248e-09
10	1	8.45861e-09
20	1	8.33368e-09
40	1	8.00848e-09
1	1	8.22306e-09
2	1	8.2922e-09
5	1	8.4281e-09
10	1	8.45718e-09
20	1	8.32224e-09
40	1	7.92503e-09
1	1	8.22306e-09
2	1	8.2922e-09
5	1	8.4281e-09
10	1	8.45718e-09
20	1	8.32224e-09
40	1	7.92503e-09
1	1	8.36802e-09
2	1	8.50582e-09
5	1	8.53682e-09
10	1	8.57067e-09
20	1	8.43668e-09
40	1	8.19206e-09
1	1	8.31699e-09
2	1	8.42428e-09
5	1	8.51107e-09
10	1	8.48103e-09
20	1	8.39043e-09
40	1	8.11815e-09
1	1	8.31699e-09
2	1	8.42428e-09
5	1	8.51107e-09
10	1	8.48103e-09
20	1	8.39043e-09
40	1	8.11815e-09
1	1	8.27646e-09
2	1	8.37946e-09
5	1	8.45432e-09
10	1	8.49438e-09
20	1	8.3518e-09
40	1	8.0204e-09
1	1	8.22067e-09
2	1	8.35466e-09
5	1	8.48579e-09
10	1	8.48532e-09
20	1	8.34656e-09
40	1	8.03852e-09
1	1	8.25453e-09
2	1	8.38566e-09
5	1	8.41188e-09
10	1	8.40807e-09
20	1	8.32844e-09
40	1	8.00228e-09
1	1	8.30555e-09
2	1	8.41284e-09
5	1	8.5001e-09
10	1	8.5063e-09
20	1	8.32987e-09
40	1	8.02135e-09
1	1	4.63247e-09
2	1	8.20827e-09
5	1	8.65841e-09
10	1	8.65459e-09
20	1	8.52108e-09
40	1	8.24976e-09
1	1	4.66681e-09
2	1	8.19111e-09
5	1	8.63743e-09
10	1	8.65364e-09
20	1	8.52633e-09
40	1	8.25548e-09
1	1	4.59433e-09
2	1	8.1892e-09
5	1	8.63457e-09
10	1	8.66175e-09
20	1	8.53348e-09
40	1	8.25834e-09
1	1	4.89569e-09
2	1	8.2655e-09
5	1	8.69226e-09
10	1	8.6894e-09
20	1	8.52633e-09
40	1	8.2531e-09
1	1	4.75883e-09
